,Default,checkingstatus1,duration,history,purpose,amount,savings,employ,status,others,residence,property,age,otherplans,housing,cards,job,liable,foreign
833,0,1,0.25103596496548986,2,3,0.6340304752040181,4,4,1,0,4,2,0.555101455471059,2,1,-0.6983868084555068,2,1.0,0
834,1,2,-0.4895654450337817,2,3,-0.32743293862754197,0,1,1,0,3,0,-0.9281157968487027,2,1,-0.6983868084555068,1,1.0,0
835,1,0,-0.7364325817002055,0,0,-0.7616084737092584,0,2,2,0,4,2,1.078589897466269,0,1,1.0342230879313794,2,1.0,0
836,0,3,-0.7364325817002055,2,3,-0.8299606061397937,4,2,1,0,2,2,-1.2771080915121762,2,1,-0.6983868084555068,2,1.0,0
837,0,3,-1.3947449461440025,2,2,-0.9293501864597047,0,1,1,0,3,0,-1.1026119441804394,2,0,-0.6983868084555068,1,2.0,0
838,0,0,0.25103596496548986,4,1,-0.10772965581510713,0,4,2,0,4,1,2.387311002454294,2,1,1.0342230879313794,2,1.0,0
839,0,3,0.25103596496548986,4,3,-0.22839209367717453,0,4,3,1,3,0,0.9040937501345323,2,1,1.0342230879313794,2,1.0,0
840,1,0,1.2385045116311852,2,2,0.6671603353106551,0,3,2,0,2,1,-0.5791235021852293,2,1,-0.6983868084555068,2,1.0,0
841,0,3,0.004168828299066009,3,1,-0.09517518251153942,0,2,2,0,2,0,-0.6663715758510977,1,1,1.0342230879313794,1,1.0,0
842,1,3,-0.24269830836735784,2,5,-0.4613473205322642,0,1,1,0,4,0,-1.1026119441804394,2,1,-0.6983868084555068,2,1.0,0
843,0,3,0.25103596496548986,1,9,-0.5952617024369864,0,3,2,0,4,2,1.2530860447980057,0,1,-0.6983868084555068,2,1.0,0
844,0,3,-0.24269830836735784,2,2,0.0544322910226424,0,4,2,0,4,1,0.9913418238004007,0,1,2.7668329843182655,2,2.0,0
845,0,1,0.004168828299066009,2,2,0.24763168574976765,4,3,2,0,3,2,-0.05563506019001937,2,1,-0.6983868084555068,2,1.0,0
846,1,3,-0.24269830836735784,2,0,1.218859689928547,4,2,2,0,4,2,2.823551370783636,2,0,1.0342230879313794,2,1.0,0
847,0,3,0.25103596496548986,2,0,-0.7033696669954861,0,1,3,0,2,0,-0.6663715758510977,2,1,-0.6983868084555068,2,1.0,0
848,0,0,-0.9832997183666294,2,3,-0.6632650994979781,0,3,2,0,4,0,2.038318707790821,2,1,-0.6983868084555068,2,1.0,0
849,1,0,-0.7364325817002055,2,3,-0.8916867665490016,0,4,2,0,4,0,1.8638225604590841,1,1,-0.6983868084555068,1,1.0,0
850,1,0,-0.07812021725640861,4,0,-0.3595165926255483,0,2,3,2,2,1,-0.23013120752175603,0,0,1.0342230879313794,2,1.0,1
851,0,3,0.25103596496548986,4,1,0.2706482201396418,4,3,2,0,4,1,0.6423495291369273,2,1,1.0342230879313794,2,1.0,0
852,0,3,-0.4895654450337817,4,3,-0.6259504149568185,0,2,2,0,4,3,-0.05563506019001937,2,2,1.0342230879313794,2,1.0,0
853,1,0,-0.24269830836735784,1,0,-0.6360637406735814,0,3,2,0,4,3,-0.3173792811876244,2,2,1.0342230879313794,1,2.0,0
854,0,3,1.2385045116311852,3,0,2.653557000230701,0,4,2,0,2,2,0.816845676468664,2,1,1.0342230879313794,2,2.0,0
855,0,3,0.25103596496548986,2,0,-0.6249042088481879,1,1,3,0,3,0,-0.23013120752175603,2,1,-0.6983868084555068,2,1.0,0
856,0,3,-0.9010106728111548,2,8,-0.8271707231834453,4,3,1,0,3,1,0.3806053081393223,2,1,-0.6983868084555068,2,1.0,0
857,0,3,-0.4895654450337817,4,2,0.02688219682870216,0,2,2,0,2,3,-0.6663715758510977,2,2,-0.6983868084555068,2,1.0,0
858,1,0,-0.4895654450337817,2,0,0.24170318446752734,0,2,1,0,2,1,-0.5791235021852293,2,1,-0.6983868084555068,2,1.0,0
859,0,3,-0.9832997183666294,2,0,0.10848627330189224,1,2,2,2,2,0,-0.8408677231828344,2,0,-0.6983868084555068,2,2.0,1
860,0,3,0.25103596496548986,4,1,0.8851199412753722,3,2,2,0,2,0,-0.753619649516966,2,1,1.0342230879313794,2,1.0,0
861,1,3,-0.24269830836735784,3,9,-0.38253312701542247,0,2,3,0,2,2,-0.6663715758510977,2,1,-0.6983868084555068,2,1.0,0
862,1,0,0.25103596496548986,2,3,-0.28837457723866466,0,1,1,0,4,0,-0.05563506019001937,2,1,-0.6983868084555068,2,1.0,0
863,0,3,0.4979031016319137,4,2,0.4394361389987187,3,1,2,0,2,0,-0.3173792811876244,1,1,1.0342230879313794,1,2.0,0
864,1,3,-0.9010106728111548,2,2,-0.36823497686413703,0,2,2,0,2,0,-0.9281157968487027,0,0,-0.6983868084555068,1,1.0,0
865,0,3,-0.4895654450337817,2,2,-0.36439888779915797,2,2,1,0,4,2,-1.3643561651780445,2,0,-0.6983868084555068,2,1.0,0
866,0,0,-0.24269830836735784,2,3,-0.305811345715842,0,1,1,0,1,2,-0.753619649516966,1,1,-0.6983868084555068,2,1.0,0
870,0,3,1.2385045116311852,3,2,1.53865002379998,2,3,1,0,4,2,0.3806053081393223,2,1,1.0342230879313794,2,1.0,0
871,0,2,-1.2301668550330533,4,0,-0.6705885422583926,0,4,2,0,4,0,0.9040937501345323,2,1,1.0342230879313794,2,2.0,1
872,0,0,0.25103596496548986,4,9,-0.6569878628461943,1,3,2,0,1,0,-0.8408677231828344,2,1,1.0342230879313794,2,1.0,0
873,0,3,-0.4895654450337817,2,4,-0.8341454305743163,4,1,1,0,1,0,-1.015363870514571,2,1,-0.6983868084555068,2,1.0,0
874,0,0,-0.7364325817002055,2,2,0.11301983310595837,0,2,2,1,2,1,-0.5791235021852293,2,1,-0.6983868084555068,1,2.0,0
875,0,1,-0.8187216272556802,4,0,-0.6779119850188071,3,2,1,0,4,2,0.3806053081393223,2,1,1.0342230879313794,2,1.0,0
876,0,0,-0.24269830836735784,1,3,-0.4623935266408948,0,1,2,1,4,3,0.031613013475848974,0,2,-0.6983868084555068,3,1.0,0
882,0,1,0.7447702382983376,4,0,-0.3783483025808999,4,4,2,0,4,0,0.031613013475848974,2,1,1.0342230879313794,2,1.0,0
883,0,3,-0.24269830836735784,4,3,-0.7560287077965617,0,0,1,0,4,2,2.5618071497860306,2,1,1.0342230879313794,0,1.0,0
884,1,1,0.25103596496548986,2,2,0.275879250682795,0,3,0,0,3,2,0.6423495291369273,2,1,-0.6983868084555068,2,1.0,0
885,1,0,-0.7364325817002055,2,6,-0.8616955247682565,0,1,1,0,4,1,1.5148302657956108,2,1,-0.6983868084555068,2,1.0,0
886,0,1,0.25103596496548986,4,9,-0.15376272459485538,4,3,2,0,3,3,-0.14288313385588772,2,1,1.0342230879313794,2,2.0,0
887,1,1,2.225973058296881,2,9,4.3264405679310975,0,2,2,0,2,2,-1.1026119441804394,2,1,-0.6983868084555068,2,1.0,0
888,0,3,1.2385045116311852,4,0,1.1675955906056457,0,4,2,0,4,2,-0.14288313385588772,2,1,1.0342230879313794,3,1.0,0
889,0,3,0.5801921471873883,1,1,1.589565387753338,4,1,2,2,4,0,0.3806053081393223,0,0,1.0342230879313794,2,2.0,0
890,0,0,0.4979031016319137,4,9,-0.287328371130034,0,4,2,0,4,2,0.6423495291369273,1,1,4.499442880705152,3,2.0,0
891,0,3,-0.4895654450337817,4,3,-0.5011031526602285,0,4,2,0,4,2,0.9040937501345323,2,1,1.0342230879313794,2,1.0,0
892,0,0,-0.7364325817002055,4,0,-0.38183565627633537,0,2,2,0,4,1,0.20610916080758565,0,1,1.0342230879313794,1,1.0,1
893,0,1,1.2385045116311852,4,1,0.8837249997971981,0,2,2,0,4,2,-0.14288313385588772,2,1,1.0342230879313794,2,1.0,0
894,0,3,-0.24269830836735784,4,3,-0.7312684965589699,4,2,2,0,3,1,-0.5791235021852293,2,1,1.0342230879313794,2,1.0,0
895,0,3,1.2385045116311852,3,1,1.9811952077507415,4,3,2,0,2,2,-0.4046273548534927,1,1,-0.6983868084555068,3,2.0,0
896,0,0,0.004168828299066009,2,3,-0.23013577052489226,0,1,1,0,4,1,-0.6663715758510977,2,0,-0.6983868084555068,3,1.0,0
897,0,3,-0.7364325817002055,4,2,-0.5837534352420493,3,3,1,0,2,1,-0.05563506019001937,2,1,-0.6983868084555068,2,1.0,1
898,0,3,-0.4895654450337817,2,2,-0.37660462573318215,4,3,1,0,4,0,-0.23013120752175603,0,0,-0.6983868084555068,1,1.0,0
899,1,0,-0.24269830836735784,2,2,0.30935784615897555,0,2,2,1,3,2,0.555101455471059,2,1,-0.6983868084555068,2,1.0,0
900,1,0,-0.40727639947830707,4,0,-0.22350979850356487,0,4,2,2,4,1,0.6423495291369273,0,0,-0.6983868084555068,2,1.0,0
901,0,3,-0.07812021725640861,4,0,0.07640261930388588,4,1,0,0,4,0,0.7295976028027957,2,1,1.0342230879313794,2,1.0,0
902,0,3,1.2385045116311852,4,1,2.514760323152369,4,4,2,0,4,3,0.555101455471059,2,2,1.0342230879313794,2,1.0,0
903,0,3,-0.4895654450337817,2,3,-0.65559292136802,4,2,3,0,2,0,0.3806053081393223,2,0,-0.6983868084555068,2,1.0,0
904,0,3,0.25103596496548986,2,3,-0.6932563412787232,0,4,2,0,1,0,0.031613013475848974,2,1,-0.6983868084555068,3,1.0,0
905,0,0,-0.7364325817002055,2,3,-0.7528900894706698,0,2,2,0,2,0,-1.3643561651780445,2,0,-0.6983868084555068,3,2.0,0
906,0,0,0.004168828299066009,2,0,0.17335105203699205,4,3,2,1,2,0,-1.015363870514571,2,1,-0.6983868084555068,1,1.0,1
907,0,1,1.2385045116311852,2,6,0.15521681282072758,4,2,3,0,2,2,-0.753619649516966,2,1,-0.6983868084555068,2,1.0,0
908,0,3,-0.4895654450337817,3,1,0.11441477458413254,0,1,1,0,2,1,0.9040937501345323,2,1,1.0342230879313794,1,1.0,0
909,0,1,-0.9832997183666294,2,0,-0.02473063786374285,4,2,1,0,2,0,-0.23013120752175603,2,1,-0.6983868084555068,1,1.0,0
910,0,3,1.2385045116311852,3,3,0.4143271923915833,0,2,1,0,4,0,-0.14288313385588772,2,1,1.0342230879313794,2,1.0,0
911,1,1,0.25103596496548986,4,2,0.5126705666028637,0,1,1,0,4,2,-0.9281157968487027,0,1,-0.6983868084555068,1,1.0,0
912,0,1,0.7447702382983376,2,3,-0.09587265325062652,4,4,1,0,4,2,-0.9281157968487027,2,1,-0.6983868084555068,2,1.0,0
913,0,3,-0.8187216272556802,2,9,-0.39194898199309824,3,4,0,0,2,0,-0.6663715758510977,2,1,-0.6983868084555068,2,1.0,0
914,1,0,0.25103596496548986,1,9,-0.03658764042822346,0,2,2,0,2,1,-0.4046273548534927,2,0,-0.6983868084555068,2,1.0,0
915,1,1,2.225973058296881,0,10,5.28616030491494,0,2,1,0,2,1,-0.3173792811876244,0,1,-0.6983868084555068,3,1.0,1
916,0,3,-0.9010106728111548,2,1,-0.14574181109535378,1,2,2,1,2,0,-0.3173792811876244,2,1,-0.6983868084555068,2,2.0,0
917,1,0,-1.2301668550330533,2,0,4.055821921165305,0,4,2,0,4,3,2.823551370783636,0,1,-0.6983868084555068,3,1.0,0
918,1,0,0.25103596496548986,2,2,-0.31627340680214844,1,0,0,0,1,1,-0.23013120752175603,2,1,-0.6983868084555068,2,1.0,0
919,1,0,0.25103596496548986,2,2,0.027579667567789255,0,4,2,0,2,1,0.29335723447345396,2,0,-0.6983868084555068,3,1.0,0
920,0,3,-0.24269830836735784,4,2,-0.5052879770947512,0,2,1,0,2,3,-0.6663715758510977,2,1,1.0342230879313794,2,1.0,0
921,0,3,2.225973058296881,3,3,3.3070870827553085,2,3,2,0,1,2,0.11886108714171731,2,1,-0.6983868084555068,3,1.0,0
922,1,0,-0.9832997183666294,2,3,-0.662567628758891,0,1,1,0,4,1,-1.1898600178463077,2,0,-0.6983868084555068,2,1.0,0
930,0,0,0.25103596496548986,2,2,-0.5296994529627994,0,1,2,1,1,1,-1.015363870514571,2,1,-0.6983868084555068,1,1.0,1
931,1,1,-0.9832997183666294,2,3,-0.5565520764176526,0,1,1,0,2,2,-1.1898600178463077,2,1,-0.6983868084555068,2,1.0,0
932,0,3,-0.9832997183666294,4,0,-0.7120880512340747,0,2,2,0,1,0,-0.49187542851936106,2,1,1.0342230879313794,2,1.0,0
933,0,3,-0.7364325817002055,4,3,-0.956900280653645,2,4,2,0,4,1,0.555101455471059,2,1,1.0342230879313794,2,2.0,0
934,0,0,-0.7364325817002055,2,3,-0.6165345599791427,0,2,1,0,1,2,-1.1026119441804394,0,1,-0.6983868084555068,2,1.0,0
935,1,1,0.7447702382983376,3,3,-0.4697169694013093,1,1,2,0,3,3,-0.49187542851936106,1,1,1.0342230879313794,3,1.0,0
936,1,2,-0.9832997183666294,2,3,-0.879132293245434,0,2,1,0,2,0,-0.6663715758510977,2,1,-0.6983868084555068,1,1.0,0
937,0,1,-1.2301668550330533,2,3,-0.41949907618703847,0,1,3,0,3,2,-0.49187542851936106,2,0,-0.6983868084555068,3,1.0,0
938,1,1,3.2134416049625765,2,6,1.0539078601344491,0,2,2,0,4,3,0.555101455471059,2,2,-0.6983868084555068,2,1.0,0
939,0,3,0.25103596496548986,4,1,1.2471072548615745,4,2,2,0,4,1,0.9040937501345323,2,1,1.0342230879313794,3,2.0,0
940,0,3,-0.7364325817002055,2,0,0.09104950482471487,4,1,2,0,3,1,0.816845676468664,2,1,-0.6983868084555068,3,2.0,0
941,0,3,-0.9010106728111548,2,0,-0.5997952622410525,0,2,2,0,2,0,-0.4046273548534927,2,1,-0.6983868084555068,1,2.0,1
942,0,3,0.25103596496548986,2,2,-0.8149649852494212,4,3,2,0,2,2,-0.4046273548534927,1,1,-0.6983868084555068,2,1.0,0
943,0,3,-1.3947449461440025,4,0,-0.6315301808695153,0,3,2,0,1,0,0.555101455471059,2,1,2.7668329843182655,1,2.0,0
944,0,0,-0.4895654450337817,2,2,-0.4955233867475318,0,1,1,2,1,1,0.9040937501345323,2,0,-0.6983868084555068,2,1.0,0
945,0,1,2.225973058296881,0,0,1.7757900750895923,2,1,1,0,1,2,-0.49187542851936106,2,1,1.0342230879313794,2,1.0,0
946,1,0,0.25103596496548986,1,2,0.028974609045963443,2,1,2,0,4,3,-0.49187542851936106,2,2,-0.6983868084555068,2,2.0,0
947,0,3,-0.7364325817002055,2,0,-0.14190572203037477,4,0,2,0,4,3,0.20610916080758565,2,1,-0.6983868084555068,3,1.0,0
948,1,3,-0.24269830836735784,2,2,-0.6043288220451186,0,1,3,1,1,1,0.6423495291369273,2,1,-0.6983868084555068,1,2.0,0
957,0,1,-0.9832997183666294,4,3,-0.7364995271021231,0,4,2,0,4,0,0.11886108714171731,2,1,2.7668329843182655,1,1.0,0
958,1,0,0.5801921471873883,2,0,0.25809374683607406,0,2,2,0,2,2,0.816845676468664,2,1,-0.6983868084555068,1,1.0,0
959,0,1,0.25103596496548986,2,2,-0.06867129442622982,1,4,2,0,4,3,-0.49187542851936106,2,2,-0.6983868084555068,2,1.0,0
960,0,3,-1.2301668550330533,4,3,-0.5321406005496043,0,4,3,0,2,0,-0.49187542851936106,2,0,1.0342230879313794,2,1.0,0
961,0,1,0.004168828299066009,3,0,-0.31836581901940975,0,2,0,0,4,1,0.9913418238004007,2,1,1.0342230879313794,2,1.0,0
962,0,3,-0.4895654450337817,2,0,0.10116283054147775,4,2,2,0,2,3,-0.5791235021852293,2,1,-0.6983868084555068,2,1.0,0
963,1,3,0.25103596496548986,2,3,-0.30302146275949365,2,4,2,0,2,2,-0.05563506019001937,0,1,1.0342230879313794,2,1.0,0
969,0,0,-0.8187216272556802,4,0,0.2347284770766564,0,2,2,0,2,0,0.3806053081393223,2,1,1.0342230879313794,1,2.0,0
970,0,1,-0.4895654450337817,2,5,-0.610954794066446,1,2,2,2,2,0,-1.1898600178463077,2,1,-0.6983868084555068,2,1.0,0
971,0,3,0.25103596496548986,2,0,1.439260443480069,0,2,2,0,4,1,0.6423495291369273,2,1,-0.6983868084555068,1,2.0,0
972,1,0,0.25103596496548986,1,0,-0.7228988476899247,0,0,1,1,4,3,-0.5791235021852293,2,0,1.0342230879313794,0,1.0,0
973,1,0,3.2134416049625765,2,9,1.4057818480038884,0,4,2,1,4,3,0.031613013475848974,2,0,-0.6983868084555068,2,1.0,0
974,0,3,0.7447702382983376,4,3,-0.1516703123775941,0,2,1,0,2,2,-0.23013120752175603,2,1,-0.6983868084555068,2,1.0,0
975,0,2,0.25103596496548986,2,3,-0.7002310486695941,2,2,1,0,3,2,1.8638225604590841,2,1,-0.6983868084555068,1,1.0,0
976,0,1,-1.2301668550330533,2,3,-0.8763424102890855,0,2,1,2,3,0,2.4745590761201623,2,1,-0.6983868084555068,2,1.0,0
977,0,1,-0.24269830836735784,3,9,-0.2925594016731872,4,4,2,0,2,1,0.555101455471059,2,1,1.0342230879313794,2,1.0,0
978,1,3,0.25103596496548986,3,0,-0.25384977565385347,0,4,2,0,4,2,0.9913418238004007,2,1,1.0342230879313794,1,2.0,0
979,1,1,-0.4895654450337817,1,0,-0.6981386364523329,1,2,3,0,2,1,-0.9281157968487027,2,0,-0.6983868084555068,2,1.0,0
980,1,1,0.7447702382983376,4,2,1.7855546654368115,0,3,2,0,2,1,1.1658379711321374,2,1,-0.6983868084555068,2,1.0,0
981,1,3,2.225973058296881,2,9,0.5503339865135668,0,0,2,0,2,2,-0.23013120752175603,0,0,-0.6983868084555068,3,1.0,0
982,0,2,0.004168828299066009,2,0,-0.11958665837958773,1,2,1,0,1,2,-0.6663715758510977,0,1,-0.6983868084555068,3,1.0,0
983,1,0,1.2385045116311852,2,1,1.7308032124184747,0,2,2,0,2,1,-0.8408677231828344,2,1,-0.6983868084555068,2,2.0,0
986,0,2,1.732238784964033,0,9,1.0542565955039926,0,1,0,0,1,1,-0.23013120752175603,2,1,1.0342230879313794,2,1.0,0
987,0,3,-0.654143536144731,2,3,-0.6475720078685184,1,0,1,0,4,0,2.4745590761201623,2,1,-0.6983868084555068,2,1.0,0
988,0,0,0.25103596496548986,2,1,1.1553898526716215,0,0,2,0,2,3,-0.5791235021852293,2,2,-0.6983868084555068,3,1.0,0
989,0,1,0.25103596496548986,4,3,-0.5310943944409736,0,4,2,0,2,1,1.078589897466269,2,1,1.0342230879313794,1,1.0,0
990,0,3,-0.7364325817002055,4,6,0.10430144886736968,4,1,2,0,1,1,0.11886108714171731,2,1,1.0342230879313794,1,2.0,0
991,0,3,-0.4895654450337817,1,3,-0.5917743487415509,1,4,2,0,4,2,-0.14288313385588772,0,1,-0.6983868084555068,1,2.0,0
992,0,0,-0.24269830836735784,2,3,-0.463788468119069,4,3,3,0,4,2,-1.1026119441804394,2,0,1.0342230879313794,1,1.0,0
993,0,0,1.2385045116311852,2,2,0.24170318446752734,0,0,2,0,3,1,-0.49187542851936106,2,1,-0.6983868084555068,3,1.0,0
994,0,3,-0.7364325817002055,2,0,-0.3054626103462985,4,4,2,0,3,2,1.2530860447980057,2,1,-0.6983868084555068,2,1.0,0
995,0,3,-0.7364325817002055,2,2,-0.5335355420277784,0,3,1,0,4,0,-0.4046273548534927,2,1,-0.6983868084555068,1,1.0,0
996,0,0,0.7447702382983376,2,1,0.20613217677408552,0,2,0,0,4,1,0.3806053081393223,2,1,-0.6983868084555068,3,1.0,0
997,0,3,-0.7364325817002055,2,3,-0.8585569064423646,0,4,2,0,4,2,0.20610916080758565,2,1,-0.6983868084555068,2,1.0,0
998,1,0,1.979105921630457,2,3,-0.4955233867475318,0,2,2,0,4,3,-1.1026119441804394,2,2,-0.6983868084555068,2,1.0,0
999,0,1,1.979105921630457,4,1,0.4568729074758961,1,0,2,0,4,2,-0.753619649516966,2,1,-0.6983868084555068,2,1.0,0
